#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:30791102	Cre04.g217974	Cre04.g217974.t1.1	Cre04.g217974.t1.1										
PAC:30790971	Cre04.g217975	Cre04.g217975.t1.1	Cre04.g217975.t1.1										
PAC:30791431	Cre04.g217976	Cre04.g217976.t1.1	Cre04.g217976.t1.1										
PAC:30791513	Cre04.g217977	Cre04.g217977.t1.1	Cre04.g217977.t1.1										
PAC:30791482	Cre04.g217978	Cre04.g217978.t1.1	Cre04.g217978.t1.1										
PAC:30791071	Cre04.g217979	Cre04.g217979.t1.1	Cre04.g217979.t1.1		PTHR12393 PTHR12393:SF6				GO:0005515				
PAC:30791252	Cre04.g217980	Cre04.g217980.t1.1	Cre04.g217980.t1.1										
PAC:30791165	Cre04.g217981	Cre04.g217981.t1.1	Cre04.g217981.t1.1		PTHR23151 PTHR23151:SF69								
PAC:30791534	Cre04.g217982	Cre04.g217982.t1.1	Cre04.g217982.t1.1										
PAC:30791606	Cre04.g217983	Cre04.g217983.t1.1	Cre04.g217983.t1.1										
PAC:30791203	Cre04.g217984	Cre04.g217984.t1.1	Cre04.g217984.t1.1										
PAC:30791497	Cre04.g217985	Cre04.g217985.t1.1	Cre04.g217985.t1.1										
PAC:30791498	Cre04.g217985	Cre04.g217985.t2.1	Cre04.g217985.t2.1										
PAC:30790991	Cre04.g217986	Cre04.g217986.t1.1	Cre04.g217986.t1.1	PF00078	PTHR19446	EC:2.7.7.49			GO:0003723 GO:0003964 GO:0006278				
PAC:30791023	Cre04.g217987	Cre04.g217987.t1.1	Cre04.g217987.t1.1										
PAC:30791186	Cre04.g217988	Cre04.g217988.t1.1	Cre04.g217988.t1.1										
PAC:30791076	Cre04.g217989	Cre04.g217989.t1.1	Cre04.g217989.t1.1										
PAC:30791393	Cre04.g217990	Cre04.g217990.t1.1	Cre04.g217990.t1.1										
PAC:30791440	Cre04.g217991	Cre04.g217991.t1.1	Cre04.g217991.t1.1	PF00400	PTHR14344				GO:0005515	AT4G01860	Transducin family protein / WD-40 repeat family protein	LOC_Os03g02110	WD domain, G-beta repeat domain containing protein, expressed
PAC:30791091	Cre04.g218000	Cre04.g218000.t1.1	Cre04.g218000.t1.1		PTHR36015								
PAC:30791435	Cre04.g218050	Cre04.g218050.t1.1	Cre04.g218050.t1.1	PF02042	PTHR32002								
PAC:30791436	Cre04.g218050	Cre04.g218050.t2.1	Cre04.g218050.t2.1	PF02042	PTHR32002								
PAC:30791363	Cre04.g218100	Cre04.g218100.t1.2	Cre04.g218100.t1.2	PF11539	PTHR38666 PTHR38666:SF2								
PAC:30791276	Cre04.g218150	Cre04.g218150.t1.2	Cre04.g218150.t1.2	PF00481	PTHR13832	EC:3.1.3.16	KOG0698		GO:0003824 GO:0004722 GO:0006470	AT4G27800	thylakoid-associated phosphatase 38	LOC_Os01g37130	protein phosphatase 2C, putative, expressed
PAC:30791180	Cre04.g218200	Cre04.g218200.t1.1	Cre04.g218200.t1.1		PTHR12393 PTHR12393:SF6								
PAC:30791037	Cre04.g218250	Cre04.g218250.t1.2	Cre04.g218250.t1.2	PF09439	PTHR11711 PTHR11711:SF166		KOG0073 KOG0074	K07944	GO:0005525 GO:0005622 GO:0006886 GO:0007264				
PAC:30790969	Cre04.g218300	Cre04.g218300.t1.2	Cre04.g218300.t1.2	PF06862	PTHR12933			K14774	GO:0005634	AT1G17690	(1 of 1) PTHR12933 - ORF PROTEIN-RELATED	LOC_Os05g22920	digestive organ expansion factor, putative, expressed
PAC:30791058	Cre04.g218350	Cre04.g218350.t1.2	Cre04.g218350.t1.2						GO:0003735 GO:0005622 GO:0005840 GO:0006412				
PAC:30791059	Cre04.g218350	Cre04.g218350.t2.1	Cre04.g218350.t2.1						GO:0003735 GO:0005622 GO:0005840 GO:0006412				
PAC:30791211	Cre04.g218400	Cre04.g218400.t1.1	Cre04.g218400.t1.1	PF00651	PTHR26379				GO:0005515			LOC_Os06g21330	ABB1 - Ankyrin repeat region with 2 Bric-a-Brac, Tramtrack, Broad Complex BTB domains, expressed
PAC:30791110	Cre04.g218450	Cre04.g218450.t1.2	Cre04.g218450.t1.2							AT3G08550	elongation defective 1 protein / ELD1 protein	LOC_Os01g13200	abscisic acid insensitive 8, putative, expressed
PAC:30791042	Cre04.g218500	Cre04.g218500.t1.2	Cre04.g218500.t1.2	PF00248	PTHR11732 PTHR11732:SF34				GO:0016491 GO:0055114				
PAC:30791467	Cre04.g218526	Cre04.g218526.t1.1	Cre04.g218526.t1.1										
PAC:30791426	Cre04.g218550	Cre04.g218550.t1.2	Cre04.g218550.t1.2		PTHR15535 PTHR15535:SF23								
PAC:30791204	Cre04.g218600	Cre04.g218600.t1.2	Cre04.g218600.t1.2										
PAC:30791270	Cre04.g218650	Cre04.g218650.t1.1	Cre04.g218650.t1.1	PF00153	PTHR24089 PTHR24089:SF347		KOG0753	K15112		AT1G14140	Mitochondrial substrate carrier family protein	LOC_Os04g37630	mitochondrial carrier protein, putative, expressed
PAC:30791022	Cre04.g218700	Cre04.g218700.t1.2	Cre04.g218700.t1.2	PF01176	PTHR33370				GO:0003723 GO:0003743 GO:0006413	AT4G11175	Nucleic acid-binding, OB-fold-like protein		
PAC:30791051	Cre04.g218750	Cre04.g218750.t1.2	Cre04.g218750.t1.2	PF01152	PTHR10681				GO:0005506 GO:0015671 GO:0019825 GO:0020037				
PAC:30791052	Cre04.g218750	Cre04.g218750.t2.1	Cre04.g218750.t2.1	PF01152	PTHR10681				GO:0005506 GO:0015671 GO:0019825 GO:0020037				
PAC:30791461	Cre04.g218800	Cre04.g218800.t1.1	Cre04.g218800.t1.1	PF01152	PTHR10681				GO:0005506 GO:0015671 GO:0019825 GO:0020037				
PAC:30791468	Cre04.g218850	Cre04.g218850.t1.2	Cre04.g218850.t1.2	PF04427	PTHR22734 PTHR22734:SF3		KOG2780	K14846		AT4G01560	Ribosomal RNA processing Brix domain protein	LOC_Os06g04600	Brix domain containing protein, putative, expressed
PAC:30791160	Cre04.g218900	Cre04.g218900.t1.1	Cre04.g218900.t1.1	PF00004 PF13086 PF13087	PTHR10887 PTHR10887:SF333		KOG1807		GO:0000166 GO:0005524 GO:0017111				
PAC:30791055	Cre04.g218950	Cre04.g218950.t1.1	Cre04.g218950.t1.1	PF12796	PTHR24188				GO:0005515 GO:0008270				
PAC:30790987	Cre04.g219000	Cre04.g219000.t1.2	Cre04.g219000.t1.2	PF00004 PF13086 PF13087	PTHR10887 PTHR10887:SF333		KOG1807		GO:0000166 GO:0005524 GO:0017111				
PAC:30791532	Cre04.g219050	Cre04.g219050.t1.1	Cre04.g219050.t1.1	PF00530 PF01822	PTHR19331 PTHR19331:SF293				GO:0005044 GO:0016020				
PAC:30791463	Cre04.g219100	Cre04.g219100.t1.1	Cre04.g219100.t1.1										
PAC:30791179	Cre04.g219150	Cre04.g219150.t1.1	Cre04.g219150.t1.1		PTHR19862 PTHR19862:SF14								
PAC:30791301	Cre04.g219200	Cre04.g219200.t1.2	Cre04.g219200.t1.2	PF05057	PTHR12482							LOC_Os02g54580	serine esterase family protein, putative, expressed
PAC:30791184	Cre04.g219250	Cre04.g219250.t1.2	Cre04.g219250.t1.2	PF09822	PTHR12969		KOG3861						
PAC:30791442	Cre04.g219300	Cre04.g219300.t1.2	Cre04.g219300.t1.2	PF02958	PTHR11012								
PAC:30791321	Cre04.g219350	Cre04.g219350.t1.1	Cre04.g219350.t1.1						GO:0006629 GO:0008081				
PAC:30791539	Cre04.g219400	Cre04.g219400.t1.2	Cre04.g219400.t1.2	PF00651	PTHR26379				GO:0005515			LOC_Os06g21330	ABB1 - Ankyrin repeat region with 2 Bric-a-Brac, Tramtrack, Broad Complex BTB domains, expressed
PAC:30791495	Cre04.g219450	Cre04.g219450.t1.2	Cre04.g219450.t1.2	PF00355	PTHR21496	EC:1.3.1.21			GO:0016491 GO:0051537 GO:0055114				
PAC:30791564	Cre04.g219500	Cre04.g219500.t1.1	Cre04.g219500.t1.1	PF00226 PF13414	PTHR24078				GO:0005515 GO:0006457 GO:0031072 GO:0051082				
PAC:30791489	Cre04.g219550	Cre04.g219550.t1.2	Cre04.g219550.t1.2										
PAC:30791062	Cre04.g219576	Cre04.g219576.t1.1	Cre04.g219576.t1.1										
PAC:30791024	Cre04.g219600	Cre04.g219600.t1.2	Cre04.g219600.t1.2	PF00651	PTHR26379				GO:0005515			LOC_Os06g21330	ABB1 - Ankyrin repeat region with 2 Bric-a-Brac, Tramtrack, Broad Complex BTB domains, expressed
PAC:30791193	Cre04.g219650	Cre04.g219650.t1.2	Cre04.g219650.t1.2										
PAC:30791143	Cre04.g219700	Cre04.g219700.t1.1	Cre04.g219700.t1.1	PF14727 PF14728	PTHR20991 PTHR20991:SF0		KOG3679	K19398	GO:0034464				
PAC:30791144	Cre04.g219700	Cre04.g219700.t2.1	Cre04.g219700.t2.1	PF14727 PF14728	PTHR20991 PTHR20991:SF0		KOG3679	K19398	GO:0034464				
PAC:30791145	Cre04.g219700	Cre04.g219700.t3.1	Cre04.g219700.t3.1	PF14727 PF14728	PTHR20991 PTHR20991:SF0		KOG3679	K19398	GO:0034464				
PAC:30791514	Cre04.g219725	Cre04.g219725.t1.1	Cre04.g219725.t1.1										
PAC:30791451	Cre04.g219750	Cre04.g219750.t1.1	Cre04.g219750.t1.1	PF00270 PF00271 PF09382 PF16124	PTHR13710 PTHR13710:SF94	EC:3.6.4.12	KOG0353	K10901	GO:0000166 GO:0003676 GO:0003824 GO:0004386 GO:0005524 GO:0005622 GO:0006260 GO:0006281 GO:0006310 GO:0008026 GO:0016020 GO:0043140 GO:0044237 GO:0051260				
PAC:30791278	Cre04.g219787	Cre04.g219787.t1.2	Cre04.g219787.t1.2	PF01040	PTHR13929 PTHR13929:SF3	EC:2.5.1.74		K02548	GO:0004659 GO:0016021 GO:0042309 GO:0050825 GO:0050826	AT1G60600	UbiA prenyltransferase family protein	LOC_Os03g09060	prenyltransferase, putative, expressed
PAC:30791148	Cre04.g219796	Cre04.g219796.t1.2	Cre04.g219796.t1.2		PTHR12393 PTHR12393:SF6								
PAC:30791061	Cre04.g219800	Cre04.g219800.t1.1	Cre04.g219800.t1.1		PTHR12393 PTHR12393:SF6								
PAC:30790976	Cre04.g219851	Cre04.g219851.t1.1	Cre04.g219851.t1.1	PF11360									
PAC:30791560	Cre04.g219900	Cre04.g219900.t1.1	Cre04.g219900.t1.1	PF13242	PTHR19288 PTHR19288:SF25	EC:3.1.3.27	KOG2961	K01094		AT3G58830	haloacid dehalogenase (HAD) superfamily protein		
PAC:30791070	Cre04.g219925	Cre04.g219925.t1.1	Cre04.g219925.t1.1										
PAC:30791082	Cre04.g219950	Cre04.g219950.t1.2	Cre04.g219950.t1.2	PF14259	PTHR13976		KOG4307		GO:0000166 GO:0003676				
PAC:30791501	Cre04.g220000	Cre04.g220000.t1.1	Cre04.g220000.t1.1	PF07714	PTHR23257	EC:2.7.11.1	KOG0192		GO:0004672 GO:0004674 GO:0005524 GO:0006468				
PAC:30791502	Cre04.g220000	Cre04.g220000.t2.1	Cre04.g220000.t2.1	PF07714	PTHR23257	EC:2.7.11.1	KOG0192		GO:0004672 GO:0004674 GO:0005524 GO:0006468				
PAC:30791285	Cre04.g220050	Cre04.g220050.t1.2	Cre04.g220050.t1.2	PF00069 PF07714	PTHR23257	EC:2.7.11.25	KOG0192		GO:0004672 GO:0004713 GO:0005524 GO:0006468				
PAC:30791511	Cre04.g220076	Cre04.g220076.t1.1	Cre04.g220076.t1.1										
PAC:30791163	Cre04.g220100	Cre04.g220100.t1.1	Cre04.g220100.t1.1	PF01753	PTHR12298	EC:3.4.19.12			GO:0008270				
PAC:30791402	Cre04.g220150	Cre04.g220150.t1.2	Cre04.g220150.t1.2										
PAC:30791333	Cre04.g220200	Cre04.g220200.t1.2	Cre04.g220200.t1.2	PF00999 PF02254	PTHR16254 PTHR16254:SF13		KOG1650		GO:0005488 GO:0006812 GO:0006813 GO:0008324 GO:0015299 GO:0016021 GO:0042309 GO:0050825 GO:0050826 GO:0055085	AT1G01790	K+ efflux antiporter 1	LOC_Os04g58620	potasium efflux antiporter protein, putative, expressed
PAC:30791334	Cre04.g220200	Cre04.g220200.t2.1	Cre04.g220200.t2.1	PF00999 PF02254	PTHR16254 PTHR16254:SF13		KOG1650		GO:0005488 GO:0006812 GO:0006813 GO:0008324 GO:0015299 GO:0016021 GO:0042309 GO:0050825 GO:0050826 GO:0055085	AT1G01790	K+ efflux antiporter 1	LOC_Os04g58620	potasium efflux antiporter protein, putative, expressed
PAC:30791335	Cre04.g220200	Cre04.g220200.t3.1	Cre04.g220200.t3.1	PF00999 PF02254	PTHR16254 PTHR16254:SF13		KOG1650		GO:0005488 GO:0006812 GO:0006813 GO:0008324 GO:0015299 GO:0016021 GO:0042309 GO:0050825 GO:0050826 GO:0055085	AT1G01790	K+ efflux antiporter 1	LOC_Os04g58620	potasium efflux antiporter protein, putative, expressed
PAC:30791566	Cre04.g220250	Cre04.g220250.t1.1	Cre04.g220250.t1.1	PF00651	PTHR26379				GO:0005515			LOC_Os06g21330	ABB1 - Ankyrin repeat region with 2 Bric-a-Brac, Tramtrack, Broad Complex BTB domains, expressed
PAC:30791446	Cre04.g220300	Cre04.g220300.t1.2	Cre04.g220300.t1.2	PF00400	PTHR22847				GO:0005515				
PAC:30791035	Cre04.g220350	Cre04.g220350.t1.2	Cre04.g220350.t1.2	PF01496	PTHR11629			K02154	GO:0000220 GO:0015078 GO:0015991 GO:0033177 GO:0033179	AT2G21410	vacuolar proton ATPase A2	LOC_Os10g10500	vacuolar ATP synthase 98 kDa subunit, putative, expressed
PAC:30791036	Cre04.g220350	Cre04.g220350.t2.1	Cre04.g220350.t2.1	PF01496	PTHR11629			K02154	GO:0000220 GO:0015078 GO:0015991 GO:0033177 GO:0033179	AT2G21410	vacuolar proton ATPase A2	LOC_Os10g10500	vacuolar ATP synthase 98 kDa subunit, putative, expressed
PAC:30790962	Cre04.g220387	Cre04.g220387.t1.1	Cre04.g220387.t1.1	PF00067	PTHR24291				GO:0005506 GO:0009055 GO:0016705 GO:0020037 GO:0055114				
PAC:30791201	Cre04.g220424	Cre04.g220424.t1.1	Cre04.g220424.t1.1										
PAC:30791138	Cre04.g220461	Cre04.g220461.t1.1	Cre04.g220461.t1.1										
PAC:30791202	Cre04.g220500	Cre04.g220500.t1.2	Cre04.g220500.t1.2										
PAC:30791094	Cre04.g220550	Cre04.g220550.t1.2	Cre04.g220550.t1.2										
PAC:30791338	Cre04.g220576	Cre04.g220576.t1.1	Cre04.g220576.t1.1										
PAC:30790993	Cre04.g220600	Cre04.g220600.t1.1	Cre04.g220600.t1.1										
PAC:30791471	Cre04.g220633	Cre04.g220633.t1.1	Cre04.g220633.t1.1										
PAC:30791472	Cre04.g220633	Cre04.g220633.t2.1	Cre04.g220633.t2.1										
PAC:30791251	Cre04.g220700	Cre04.g220700.t1.2	Cre04.g220700.t1.2	PF00069	PTHR24350	EC:2.7.11.1	KOG0580	K08850	GO:0004672 GO:0004713 GO:0005524 GO:0006468 GO:0007049	AT4G32830	ataurora1	LOC_Os01g09580	CAMK_CAMK_like_Aur_like.1 - CAMK includes calcium/calmodulin depedent protein kinases, expressed
PAC:30790968	Cre04.g220750	Cre04.g220750.t1.1	Cre04.g220750.t1.1										
PAC:30791383	Cre04.g220768	Cre04.g220768.t1.1	Cre04.g220768.t1.1						GO:0042309 GO:0050825 GO:0050826				
PAC:30791112	Cre04.g220787	Cre04.g220787.t1.2	Cre04.g220787.t1.2										
PAC:30791350	Cre04.g220800	Cre04.g220800.t1.1	Cre04.g220800.t1.1										
PAC:30791466	Cre04.g220825	Cre04.g220825.t1.1	Cre04.g220825.t1.1	PF10601	PTHR23292								
PAC:30791308	Cre04.g220850	Cre04.g220850.t1.2	Cre04.g220850.t1.2	PF00005 PF01061	PTHR19241	EC:3.6.3.43	KOG0061		GO:0000166 GO:0005524 GO:0016020 GO:0016887 GO:0017111				
PAC:30791361	Cre04.g220900	Cre04.g220900.t1.2	Cre04.g220900.t1.2	PF05686	PTHR12203								
PAC:30791523	Cre04.g220950	Cre04.g220950.t1.2	Cre04.g220950.t1.2										
PAC:30791415	Cre04.g221000	Cre04.g221000.t1.2	Cre04.g221000.t1.2	PF07859	PTHR23024 PTHR23024:SF145				GO:0008152 GO:0016787				
PAC:30791603	Cre04.g221050	Cre04.g221050.t1.2	Cre04.g221050.t1.2	PF07059	PTHR12136 PTHR12136:SF47					AT5G45560	Pleckstrin homology (PH) domain-containing protein / lipid-binding START domain-containing protein		
PAC:30791033	Cre04.g221100	Cre04.g221100.t1.2	Cre04.g221100.t1.2										
PAC:30791470	Cre04.g221150	Cre04.g221150.t1.1	Cre04.g221150.t1.1	PF05686	PTHR12203								
PAC:30791572	Cre04.g221200	Cre04.g221200.t1.1	Cre04.g221200.t1.1		PTHR21717				GO:0003677				
PAC:30791088	Cre04.g221250	Cre04.g221250.t1.2	Cre04.g221250.t1.2	PF11378									
PAC:30791079	Cre04.g221301	Cre04.g221301.t1.1	Cre04.g221301.t1.1	PF00134	PTHR10177								
PAC:30791322	Cre04.g221350	Cre04.g221350.t1.2	Cre04.g221350.t1.2		PTHR13138 PTHR13138:SF3							LOC_Os09g20590	CD2-binding protein-related, putative, expressed
PAC:30791230	Cre04.g221400	Cre04.g221400.t1.2	Cre04.g221400.t1.2										
PAC:30791519	Cre04.g221450	Cre04.g221450.t1.2	Cre04.g221450.t1.2	PF12499									
PAC:30791384	Cre04.g221500	Cre04.g221500.t1.1	Cre04.g221500.t1.1		PTHR14614								
PAC:30791030	Cre04.g221550	Cre04.g221550.t1.2	Cre04.g221550.t1.2		PTHR32098 PTHR32098:SF5	EC:5.5.1.19							
PAC:30791579	Cre04.g221600	Cre04.g221600.t1.2	Cre04.g221600.t1.2										
PAC:30791225	Cre04.g221650	Cre04.g221650.t1.1	Cre04.g221650.t1.1	PF00521 PF03989	PTHR10169 PTHR10169:SF48	EC:5.99.1.3			GO:0003677 GO:0003916 GO:0003918 GO:0005524 GO:0005694 GO:0006265	AT3G10690	DNA GYRASE A		
PAC:30791153	Cre04.g221700	Cre04.g221700.t1.2	Cre04.g221700.t1.2	PF00510	PTHR11403 PTHR11403:SF0	EC:1.9.3.1	KOG4664	K02262	GO:0004129 GO:0006123 GO:0015002 GO:0016020 GO:0019646 GO:0022904	AT2G07687	Cytochrome c oxidase, subunit III		
PAC:30791189	Cre04.g221750	Cre04.g221750.t1.1	Cre04.g221750.t1.1										
PAC:30791573	Cre04.g221770	Cre04.g221770.t1.2	Cre04.g221770.t1.2	PF00651					GO:0005515				
PAC:30791465	Cre04.g221800	Cre04.g221800.t1.1	Cre04.g221800.t1.1										
PAC:30791386	Cre04.g221850	Cre04.g221850.t1.2	Cre04.g221850.t1.2										
PAC:30791267	Cre04.g221900	Cre04.g221900.t1.1	Cre04.g221900.t1.1	PF00651	PTHR26379				GO:0005515				
PAC:30791191	Cre04.g221950	Cre04.g221950.t1.1	Cre04.g221950.t1.1										
PAC:30791437	Cre04.g222000	Cre04.g222000.t1.1	Cre04.g222000.t1.1	PF00400	PTHR22847 PTHR22847:SF459		KOG0271		GO:0005515				
PAC:30791543	Cre04.g222050	Cre04.g222050.t1.1	Cre04.g222050.t1.1					K16489					
PAC:30790985	Cre04.g222100	Cre04.g222100.t1.2	Cre04.g222100.t1.2	PF02269	PTHR11380		KOG3901	K03127	GO:0003677 GO:0003702 GO:0006366 GO:0046982			LOC_Os01g23630	transcription initiation factor IID, 18kD subunit family protein, expressed
PAC:30790986	Cre04.g222100	Cre04.g222100.t2.1	Cre04.g222100.t2.1	PF02269	PTHR11380		KOG3901	K03127	GO:0003677 GO:0003702 GO:0006366 GO:0046982			LOC_Os01g23630	transcription initiation factor IID, 18kD subunit family protein, expressed
PAC:30791060	Cre04.g222150	Cre04.g222150.t1.2	Cre04.g222150.t1.2										
PAC:30791005	Cre04.g222200	Cre04.g222200.t1.2	Cre04.g222200.t1.2		PTHR13078								
PAC:30791419	Cre04.g222250	Cre04.g222250.t1.2	Cre04.g222250.t1.2		PTHR13078 PTHR13078:SF22				GO:0003824 GO:0005975 GO:0016616 GO:0055114				
PAC:30791299	Cre04.g222300	Cre04.g222300.t1.1	Cre04.g222300.t1.1	PF01805 PF04818	PTHR12323				GO:0003723 GO:0006396	AT4G31200	SWAP (Suppressor-of-White-APricot)/surp RNA-binding domain-containing protein	LOC_Os06g46880	surp module family protein, putative, expressed
PAC:30791588	Cre04.g222350	Cre04.g222350.t1.1	Cre04.g222350.t1.1		PTHR24269 PTHR24269:SF16								
PAC:30791488	Cre04.g222402	Cre04.g222402.t1.1	Cre04.g222402.t1.1	PF01822	PTHR24269 PTHR24269:SF16								
PAC:30791103	Cre04.g222450	Cre04.g222450.t1.1	Cre04.g222450.t1.1										
PAC:30791101	Cre04.g222500	Cre04.g222500.t1.1	Cre04.g222500.t1.1										
PAC:30791089	Cre04.g222550	Cre04.g222550.t1.1	Cre04.g222550.t1.1										
PAC:30791228	Cre04.g222600	Cre04.g222600.t1.2	Cre04.g222600.t1.2	PF12499									
PAC:30791141	Cre04.g222650	Cre04.g222650.t1.1	Cre04.g222650.t1.1		PTHR19862 PTHR19862:SF14								
PAC:30791597	Cre04.g222700	Cre04.g222700.t1.2	Cre04.g222700.t1.2	PF00005	PTHR19211 PTHR19211:SF5			K03235	GO:0005524 GO:0005634 GO:0016887				
PAC:30791330	Cre04.g222750	Cre04.g222750.t1.1	Cre04.g222750.t1.1	PF00153	PTHR24089 PTHR24089:SF234		KOG0758	K15109		AT5G46800	Mitochondrial substrate carrier family protein	LOC_Os10g42299	mitochondrial carrier protein, putative, expressed
PAC:30791567	Cre04.g222800	Cre04.g222800.t1.2	Cre04.g222800.t1.2		PTHR38016 PTHR38016:SF1								
PAC:30791294	Cre04.g222850	Cre04.g222850.t1.2	Cre04.g222850.t1.2										
PAC:30791478	Cre04.g222950	Cre04.g222950.t1.2	Cre04.g222950.t1.2	PF05477	PTHR34348								
PAC:30791194	Cre04.g223000	Cre04.g223000.t1.1	Cre04.g223000.t1.1	PF12234	PTHR13950				GO:0005515				
PAC:30790982	Cre04.g223050	Cre04.g223050.t1.2	Cre04.g223050.t1.2	PF00194	PTHR18952 PTHR18952:SF104	EC:4.2.1.1	KOG0382						
PAC:30791364	Cre04.g223100	Cre04.g223100.t1.2	Cre04.g223100.t1.2	PF00194	PTHR18952 PTHR18952:SF104	EC:4.2.1.1	KOG0382						
PAC:30791111	Cre04.g223150	Cre04.g223150.t1.1	Cre04.g223150.t1.1	PF08373	PTHR21228								
PAC:30791312	Cre04.g223200	Cre04.g223200.t1.1	Cre04.g223200.t1.1	PF00069	PTHR24055 PTHR24055:SF137	EC:2.7.11.22	KOG0593	K08824	GO:0004672 GO:0004713 GO:0005524 GO:0006468				
PAC:30791559	Cre04.g223225	Cre04.g223225.t1.1	Cre04.g223225.t1.1										
PAC:30791159	Cre04.g223250	Cre04.g223250.t1.1	Cre04.g223250.t1.1		PTHR38016 PTHR38016:SF1								
PAC:30791132	Cre04.g223300	Cre04.g223300.t1.2	Cre04.g223300.t1.2	PF00153	PTHR24089 PTHR24089:SF234		KOG0758	K15109		AT5G46800	Mitochondrial substrate carrier family protein	LOC_Os10g42299	mitochondrial carrier protein, putative, expressed
PAC:30791537	Cre04.g223350	Cre04.g223350.t1.1	Cre04.g223350.t1.1	PF00211	PTHR11920	EC:4.6.1.2			GO:0009190 GO:0016849 GO:0035556				
PAC:30790970	Cre04.g223375	Cre04.g223375.t1.1	Cre04.g223375.t1.1		PTHR12393 PTHR12393:SF6								
PAC:30791525	Cre04.g223400	Cre04.g223400.t1.2	Cre04.g223400.t1.2	PF13229									
PAC:30791604	Cre04.g223450	Cre04.g223450.t1.1	Cre04.g223450.t1.1										
PAC:30791192	Cre04.g223500	Cre04.g223500.t1.1	Cre04.g223500.t1.1	PF00069 PF07714	PTHR24055 PTHR24055:SF137	EC:2.7.11.22	KOG0593		GO:0004672 GO:0004713 GO:0005524 GO:0006468				
PAC:30791292	Cre04.g223540	Cre04.g223540.t1.2	Cre04.g223540.t1.2	PF07282	PTHR15535								
PAC:30790974	Cre04.g223550	Cre04.g223550.t1.1	Cre04.g223550.t1.1						GO:0005515 GO:0042309 GO:0050825 GO:0050826				
PAC:30791390	Cre04.g223600	Cre04.g223600.t1.2	Cre04.g223600.t1.2						GO:0042309 GO:0050825 GO:0050826				
PAC:30791554	Cre04.g223650	Cre04.g223650.t1.1	Cre04.g223650.t1.1	PF02494	PTHR24273 PTHR24273:SF31								
PAC:30791006	Cre04.g223700	Cre04.g223700.t1.2	Cre04.g223700.t1.2	PF02622	PTHR31984			K07735					
PAC:30791078	Cre04.g223750	Cre04.g223750.t1.1	Cre04.g223750.t1.1	PF00612 PF07460	PTHR13140				GO:0003677 GO:0004519 GO:0005515				
PAC:30791232	Cre04.g223800	Cre04.g223800.t1.2	Cre04.g223800.t1.2	PF01329	PTHR12599 PTHR12599:SF0		KOG4073	K01724	GO:0006729 GO:0008124	AT1G29810	Transcriptional coactivator/pterin dehydratase	LOC_Os01g47420	pterin-4-alpha-carbinolamine dehydratase, putative, expressed
PAC:30791231	Cre04.g223800	Cre04.g223800.t2.1	Cre04.g223800.t2.1	PF01329	PTHR12599 PTHR12599:SF0		KOG4073	K01724	GO:0006729 GO:0008124	AT1G29810	Transcriptional coactivator/pterin dehydratase	LOC_Os01g47420	pterin-4-alpha-carbinolamine dehydratase, putative, expressed
PAC:30791362	Cre04.g223850	Cre04.g223850.t1.2	Cre04.g223850.t1.2	PF00271 PF04851	PTHR24031 PTHR24031:SF76	EC:3.6.4.13		K12614	GO:0003676 GO:0003677 GO:0004386 GO:0005524 GO:0016787	AT4G00660	RNAhelicase-like 8	LOC_Os02g42860	DEAD-box ATP-dependent RNA helicase, putative, expressed
PAC:30791432	Cre04.g223876	Cre04.g223876.t1.1	Cre04.g223876.t1.1										
PAC:30791528	Cre04.g223900	Cre04.g223900.t1.1	Cre04.g223900.t1.1	PF08172	PTHR14043 PTHR14043:SF2		KOG0963	K09313	GO:0006891 GO:0030173				
PAC:30791580	Cre04.g224002	Cre04.g224002.t1.1	Cre04.g224002.t1.1	PF08241 PF13532	PTHR13069 PTHR13069:SF21	EC:2.1.1.229		K10770	GO:0008152 GO:0008168 GO:0016491 GO:0042309 GO:0050825 GO:0050826 GO:0055114				
PAC:30791594	Cre04.g224100	Cre04.g224100.t1.2	Cre04.g224100.t1.2	PF01156	PTHR12304 PTHR12304:SF9	EC:3.2.2.8	KOG2938		GO:0042309 GO:0050825 GO:0050826				
PAC:30791595	Cre04.g224100	Cre04.g224100.t2.1	Cre04.g224100.t2.1	PF01156	PTHR12304 PTHR12304:SF9	EC:3.2.2.8	KOG2938		GO:0042309 GO:0050825 GO:0050826				
PAC:30791150	Cre04.g224150	Cre04.g224150.t1.2	Cre04.g224150.t1.2	PF00370 PF02782	PTHR10196 PTHR10196:SF69	EC:2.7.1.30	KOG2517	K00864	GO:0005975 GO:0016773	AT1G80460	Actin-like ATPase superfamily protein	LOC_Os04g55410	FGGY family of carbohydrate kinases, putative, expressed
PAC:30791197	Cre04.g224200	Cre04.g224200.t1.2	Cre04.g224200.t1.2	PF03762	PTHR18841 PTHR18841:SF0				GO:0030704				
PAC:30791297	Cre04.g224250	Cre04.g224250.t1.1	Cre04.g224250.t1.1	PF14646	PTHR12276								
PAC:30791371	Cre04.g224300	Cre04.g224300.t1.1	Cre04.g224300.t1.1	PF03407	PTHR10994							LOC_Os08g41800	regulatory protein, putative, expressed
